               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 167,            0.033831,            0.015704,                   0,             0.89925,             0.88272,             0.87573,             0.35016,            0.040107,           0.0080107,                   0,           0.0053329,           0.0053329,           0.0053329
                 168,            0.035176,            0.016035,                   0,             0.94001,             0.87654,             0.91656,             0.40126,            0.034295,           0.0080667,                   0,           0.0052917,           0.0052917,           0.0052917
                 169,            0.034361,            0.016096,                   0,             0.92297,             0.88889,             0.92592,             0.39934,            0.031136,           0.0091972,                   0,           0.0052505,           0.0052505,           0.0052505
                 170,            0.033896,            0.015994,                   0,             0.89566,              0.9008,             0.88187,             0.36849,            0.038056,           0.0083392,                   0,           0.0052094,           0.0052094,           0.0052094
                 171,            0.034948,            0.016304,                   0,             0.89978,             0.88889,               0.892,             0.38654,            0.036388,            0.008047,                   0,           0.0051684,           0.0051684,           0.0051684
                 172,            0.034106,            0.015649,                   0,              0.8859,             0.91358,              0.9339,             0.39392,            0.033806,           0.0088811,                   0,           0.0051274,           0.0051274,           0.0051274
                 173,            0.033618,             0.01627,                   0,             0.91925,             0.91356,             0.91459,             0.39305,            0.033183,           0.0085784,                   0,           0.0050866,           0.0050866,           0.0050866
                 174,            0.033805,            0.015739,                   0,             0.87796,             0.88889,             0.89392,             0.36852,            0.030167,           0.0080353,                   0,           0.0050459,           0.0050459,           0.0050459
                 175,            0.034445,            0.015783,                   0,             0.91657,             0.88161,             0.90728,             0.36437,            0.033297,           0.0088174,                   0,           0.0050052,           0.0050052,           0.0050052
                 176,            0.033693,            0.015878,                   0,             0.87037,             0.87034,             0.86709,              0.3607,            0.037425,           0.0095264,                   0,           0.0049647,           0.0049647,           0.0049647
                 177,            0.033361,             0.01593,                   0,             0.90504,             0.88252,             0.90816,             0.36964,            0.036089,           0.0090627,                   0,           0.0049243,           0.0049243,           0.0049243
                 178,            0.032365,            0.016441,                   0,             0.94075,             0.88272,             0.93317,             0.37248,             0.03031,           0.0080404,                   0,            0.004884,            0.004884,            0.004884
                 179,            0.034111,            0.015366,                   0,             0.92788,             0.87654,              0.9232,             0.36727,            0.035514,           0.0088687,                   0,           0.0048439,           0.0048439,           0.0048439
                 180,            0.033398,            0.015987,                   0,             0.89607,             0.85157,             0.89995,             0.37228,            0.031312,           0.0093819,                   0,           0.0048038,           0.0048038,           0.0048038
                 181,            0.033071,            0.016139,                   0,              0.9074,             0.90727,             0.91733,             0.37379,             0.03101,           0.0090905,                   0,           0.0047639,           0.0047639,           0.0047639
                 182,            0.033532,             0.01595,                   0,             0.92853,             0.88272,             0.91528,             0.38391,            0.031303,           0.0090538,                   0,           0.0047242,           0.0047242,           0.0047242
                 183,            0.033237,              0.0157,                   0,             0.90327,             0.87037,             0.88359,             0.36742,            0.035333,           0.0087124,                   0,           0.0046845,           0.0046845,           0.0046845
                 184,            0.035013,            0.015341,                   0,             0.92734,             0.87654,             0.91549,              0.3637,            0.039111,           0.0081414,                   0,            0.004645,            0.004645,            0.004645
                 185,            0.032484,            0.016215,                   0,             0.92001,             0.92593,             0.92972,             0.38157,            0.038259,           0.0081664,                   0,           0.0046057,           0.0046057,           0.0046057
                 186,             0.03313,            0.015737,                   0,             0.88807,             0.88272,             0.90414,              0.3874,            0.031771,           0.0091792,                   0,           0.0045665,           0.0045665,           0.0045665
                 187,            0.032934,            0.015348,                   0,             0.93036,             0.90713,             0.92269,              0.3683,            0.031423,           0.0095644,                   0,           0.0045275,           0.0045275,           0.0045275
                 188,            0.033422,            0.015762,                   0,             0.95604,             0.94444,             0.96678,             0.39272,            0.034193,            0.009176,                   0,           0.0044886,           0.0044886,           0.0044886
                 189,            0.033238,            0.015846,                   0,             0.93125,             0.91975,             0.94493,             0.39657,            0.032082,           0.0098823,                   0,           0.0044499,           0.0044499,           0.0044499
                 190,            0.033082,            0.015781,                   0,             0.94165,             0.90741,              0.9286,             0.38815,            0.037419,           0.0080124,                   0,           0.0044114,           0.0044114,           0.0044114
                 191,            0.032683,            0.015634,                   0,             0.89002,             0.90123,             0.90719,             0.35718,             0.03611,           0.0086255,                   0,           0.0043731,           0.0043731,           0.0043731
                 192,            0.033019,            0.016191,                   0,             0.94302,             0.91975,             0.91733,             0.39183,            0.033838,           0.0084137,                   0,           0.0043349,           0.0043349,           0.0043349
                 193,            0.032358,            0.016119,                   0,             0.91954,             0.91975,             0.92473,             0.37368,            0.034214,           0.0086671,                   0,           0.0042969,           0.0042969,           0.0042969
                 194,            0.032944,            0.015779,                   0,             0.90565,             0.88879,             0.86206,             0.37602,            0.034241,            0.009149,                   0,           0.0042591,           0.0042591,           0.0042591
                 195,            0.033497,            0.015228,                   0,             0.87804,             0.88879,             0.85683,             0.36627,            0.035299,           0.0087383,                   0,           0.0042215,           0.0042215,           0.0042215
                 196,             0.03276,            0.015509,                   0,             0.92051,             0.85783,             0.89522,             0.37061,            0.034567,           0.0086754,                   0,            0.004184,            0.004184,            0.004184
                 197,            0.032161,            0.015841,                   0,             0.90851,              0.9195,             0.90961,             0.39794,            0.033147,           0.0083675,                   0,           0.0041468,           0.0041468,           0.0041468
                 198,            0.032686,             0.01581,                   0,             0.90771,             0.91975,             0.90663,             0.39624,             0.03121,           0.0087994,                   0,           0.0041098,           0.0041098,           0.0041098
                 199,            0.032261,            0.015326,                   0,              0.9675,             0.91975,             0.94956,             0.38535,            0.033528,           0.0089958,                   0,            0.004073,            0.004073,            0.004073
                 200,            0.032214,            0.015427,                   0,              0.9363,             0.90734,             0.91598,             0.36922,            0.034994,           0.0089732,                   0,           0.0040364,           0.0040364,           0.0040364
                 201,            0.033794,            0.015463,                   0,             0.94777,             0.90123,             0.94765,             0.38863,            0.032744,           0.0089114,                   0,               0.004,               0.004,               0.004
                 202,            0.034113,            0.015384,                   0,             0.89995,              0.8884,             0.89012,              0.3648,            0.033423,           0.0095161,                   0,           0.0039638,           0.0039638,           0.0039638
                 203,             0.03289,            0.016077,                   0,             0.91134,             0.88889,             0.90186,             0.37355,            0.028251,            0.010713,                   0,           0.0039279,           0.0039279,           0.0039279
                 204,            0.034142,             0.01598,                   0,             0.90542,             0.88889,             0.89025,             0.34489,            0.029541,            0.011616,                   0,           0.0038922,           0.0038922,           0.0038922
                 205,            0.033322,            0.015979,                   0,             0.91126,             0.88889,             0.89722,             0.39172,            0.029401,            0.010475,                   0,           0.0038567,           0.0038567,           0.0038567
                 206,            0.032015,            0.015287,                   0,             0.92301,             0.88808,              0.8956,             0.38542,             0.03263,           0.0096334,                   0,           0.0038214,           0.0038214,           0.0038214
                 207,            0.033606,            0.015317,                   0,             0.91804,             0.90123,             0.89038,             0.36031,            0.034752,           0.0090404,                   0,           0.0037864,           0.0037864,           0.0037864
                 208,            0.032784,            0.015757,                   0,             0.90665,             0.90123,             0.89965,             0.39389,            0.029402,           0.0092346,                   0,           0.0037517,           0.0037517,           0.0037517
                 209,            0.032652,            0.015069,                   0,             0.91558,             0.87034,             0.88216,             0.37584,            0.030753,            0.010057,                   0,           0.0037171,           0.0037171,           0.0037171
                 210,            0.032835,            0.015592,                   0,             0.88923,             0.89506,             0.87926,             0.36226,            0.024959,           0.0092911,                   0,           0.0036829,           0.0036829,           0.0036829
                 211,             0.03305,            0.015795,                   0,             0.89081,             0.90649,             0.89314,             0.39566,            0.033993,           0.0083774,                   0,           0.0036489,           0.0036489,           0.0036489
                 212,            0.031347,            0.015092,                   0,             0.91214,             0.83313,             0.85346,             0.35472,            0.035699,            0.010162,                   0,           0.0036151,           0.0036151,           0.0036151
                 213,            0.031905,            0.015416,                   0,             0.91025,             0.87651,             0.88228,             0.38497,            0.031785,           0.0096282,                   0,           0.0035816,           0.0035816,           0.0035816
                 214,            0.032998,            0.015725,                   0,             0.90702,             0.90741,             0.91613,             0.40352,            0.032048,           0.0090532,                   0,           0.0035484,           0.0035484,           0.0035484
                 215,            0.033377,            0.015356,                   0,             0.92401,             0.90123,              0.9169,             0.39401,            0.034655,           0.0084234,                   0,           0.0035154,           0.0035154,           0.0035154
                 216,            0.032425,            0.015611,                   0,             0.93544,             0.89437,              0.9241,             0.39006,            0.027635,           0.0097429,                   0,           0.0034827,           0.0034827,           0.0034827
                 217,            0.032895,            0.015665,                   0,             0.86628,             0.88272,             0.88855,               0.377,             0.02793,            0.010856,                   0,           0.0034503,           0.0034503,           0.0034503
                 218,            0.031721,            0.015262,                   0,             0.92992,             0.90102,             0.92223,             0.39924,            0.028804,            0.010378,                   0,           0.0034182,           0.0034182,           0.0034182
                 219,            0.031965,            0.015576,                   0,             0.95861,             0.85782,             0.93948,             0.39855,            0.028138,           0.0099097,                   0,           0.0033863,           0.0033863,           0.0033863
                 220,            0.032024,            0.015074,                   0,             0.94771,             0.89502,             0.93076,             0.39372,            0.034831,            0.010015,                   0,           0.0033548,           0.0033548,           0.0033548
                 221,            0.031585,            0.015015,                   0,             0.93614,             0.90741,             0.94336,             0.39629,            0.028482,            0.010757,                   0,           0.0033235,           0.0033235,           0.0033235
                 222,            0.032306,            0.015455,                   0,             0.93502,             0.88829,             0.89129,             0.36371,            0.030215,            0.010548,                   0,           0.0032925,           0.0032925,           0.0032925
                 223,            0.032325,            0.014993,                   0,             0.91303,              0.9072,             0.91274,             0.39588,            0.030031,           0.0097497,                   0,           0.0032618,           0.0032618,           0.0032618
                 224,            0.030085,             0.01529,                   0,             0.93709,             0.91956,             0.92245,             0.39009,            0.035107,           0.0092822,                   0,           0.0032314,           0.0032314,           0.0032314
                 225,            0.032314,            0.014565,                   0,             0.91874,             0.90731,             0.91665,             0.38168,            0.031188,           0.0094188,                   0,           0.0032013,           0.0032013,           0.0032013
                 226,            0.032215,            0.015121,                   0,             0.92251,             0.88187,             0.90968,             0.38451,            0.031148,             0.01007,                   0,           0.0031716,           0.0031716,           0.0031716
                 227,            0.031812,            0.015254,                   0,             0.94734,             0.88847,             0.92484,             0.38548,             0.03431,            0.010326,                   0,           0.0031421,           0.0031421,           0.0031421
                 228,            0.030814,            0.014951,                   0,             0.92857,             0.88267,             0.89594,              0.3781,            0.031693,            0.010001,                   0,            0.003113,            0.003113,            0.003113
                 229,            0.031216,             0.01544,                   0,              0.9302,             0.90741,              0.9081,             0.39404,            0.034158,           0.0096135,                   0,           0.0030841,           0.0030841,           0.0030841
                 230,            0.030533,            0.014616,                   0,             0.94904,              0.9196,             0.92215,             0.38107,            0.034445,            0.008811,                   0,           0.0030556,           0.0030556,           0.0030556
                 231,            0.030707,            0.015141,                   0,             0.93588,             0.90094,             0.88893,             0.37884,            0.034126,           0.0095951,                   0,           0.0030274,           0.0030274,           0.0030274
                 232,            0.031854,            0.015558,                   0,             0.92306,             0.88872,             0.89142,             0.37962,            0.034485,           0.0097898,                   0,           0.0029996,           0.0029996,           0.0029996
                 233,            0.029938,            0.014781,                   0,             0.92183,             0.87654,               0.889,             0.37456,             0.03326,            0.010125,                   0,            0.002972,            0.002972,            0.002972
                 234,            0.031736,            0.015178,                   0,             0.92355,              0.8949,             0.90932,             0.39442,            0.035738,           0.0098468,                   0,           0.0029448,           0.0029448,           0.0029448
                 235,            0.032488,            0.015555,                   0,             0.93462,             0.89506,             0.93172,             0.39343,            0.033994,            0.010149,                   0,           0.0029179,           0.0029179,           0.0029179
                 236,            0.031179,            0.014933,                   0,             0.90737,             0.90741,             0.93062,             0.39031,            0.032576,            0.010239,                   0,           0.0028914,           0.0028914,           0.0028914
                 237,            0.030784,            0.014665,                   0,             0.92453,             0.90738,               0.902,              0.3767,            0.031652,           0.0094708,                   0,           0.0028652,           0.0028652,           0.0028652
                 238,            0.031337,            0.015121,                   0,              0.9277,             0.87654,             0.88481,             0.38307,            0.033519,           0.0095993,                   0,           0.0028394,           0.0028394,           0.0028394
                 239,            0.030253,            0.015196,                   0,             0.93505,             0.88867,             0.90165,             0.38232,            0.030727,           0.0099477,                   0,           0.0028139,           0.0028139,           0.0028139
                 240,            0.029659,            0.015055,                   0,             0.94765,             0.89506,             0.92854,             0.38726,            0.034883,            0.009448,                   0,           0.0027887,           0.0027887,           0.0027887
                 241,            0.030762,            0.015289,                   0,             0.94192,             0.90104,             0.91682,             0.36442,            0.034359,           0.0094319,                   0,           0.0027639,           0.0027639,           0.0027639
                 242,            0.030357,             0.01466,                   0,             0.94256,             0.91358,              0.9107,             0.39319,            0.034483,           0.0096692,                   0,           0.0027395,           0.0027395,           0.0027395
                 243,            0.030968,            0.014933,                   0,             0.93547,              0.8949,             0.90711,             0.37977,            0.032057,            0.011156,                   0,           0.0027154,           0.0027154,           0.0027154
                 244,             0.03098,            0.014774,                   0,             0.93582,             0.90123,             0.90266,             0.38596,            0.029106,            0.010129,                   0,           0.0026917,           0.0026917,           0.0026917
                 245,            0.030539,            0.014632,                   0,             0.94339,              0.9259,             0.92744,             0.38062,            0.033098,            0.010456,                   0,           0.0026683,           0.0026683,           0.0026683
                 246,             0.03091,            0.014418,                   0,             0.96074,             0.90741,              0.9293,             0.39043,            0.030487,            0.010082,                   0,           0.0026453,           0.0026453,           0.0026453
                 247,            0.031588,            0.014903,                   0,             0.91754,             0.89506,             0.91956,             0.38485,            0.028862,            0.010981,                   0,           0.0026227,           0.0026227,           0.0026227
                 248,            0.030878,            0.014315,                   0,             0.93167,             0.92587,              0.9266,             0.37896,            0.032865,            0.010758,                   0,           0.0026004,           0.0026004,           0.0026004
                 249,             0.03009,            0.015073,                   0,             0.96598,              0.8764,             0.93084,             0.37777,            0.033808,           0.0098978,                   0,           0.0025785,           0.0025785,           0.0025785
                 250,            0.031395,            0.014461,                   0,             0.93541,             0.89506,             0.92974,             0.40147,            0.030233,            0.010178,                   0,            0.002557,            0.002557,            0.002557
                 251,            0.030425,            0.015342,                   0,             0.92803,             0.87552,             0.92356,             0.38553,            0.032242,              0.0108,                   0,           0.0025359,           0.0025359,           0.0025359
                 252,            0.030513,            0.014959,                   0,             0.91974,             0.91963,             0.91223,             0.38133,            0.035034,              0.0102,                   0,           0.0025151,           0.0025151,           0.0025151
                 253,            0.030341,            0.014801,                   0,             0.92547,             0.91975,             0.92414,             0.38721,            0.032066,            0.010502,                   0,           0.0024948,           0.0024948,           0.0024948
                 254,            0.030144,            0.014976,                   0,             0.89504,             0.89488,             0.88387,             0.38308,             0.03487,           0.0095744,                   0,           0.0024748,           0.0024748,           0.0024748
                 255,            0.031537,            0.014718,                   0,             0.89932,             0.88272,             0.88914,             0.38205,            0.035076,             0.00945,                   0,           0.0024552,           0.0024552,           0.0024552
                 256,            0.030318,            0.014918,                   0,             0.94095,             0.88889,             0.91021,             0.39826,            0.031743,           0.0096517,                   0,            0.002436,            0.002436,            0.002436
                 257,            0.030313,            0.014683,                   0,             0.93546,             0.89471,              0.9232,             0.38859,             0.03035,            0.010277,                   0,           0.0024172,           0.0024172,           0.0024172
                 258,            0.031544,            0.014386,                   0,             0.92809,             0.87636,             0.89926,             0.36444,            0.029615,            0.011347,                   0,           0.0023987,           0.0023987,           0.0023987
                 259,            0.031308,            0.014963,                   0,             0.92291,             0.88889,             0.88384,             0.39085,             0.02785,             0.01104,                   0,           0.0023807,           0.0023807,           0.0023807
                 260,             0.02968,            0.014261,                   0,             0.95362,             0.88853,             0.93525,              0.3858,            0.027284,            0.011892,                   0,           0.0023631,           0.0023631,           0.0023631
                 261,            0.031043,            0.014829,                   0,             0.90145,             0.90741,             0.90919,             0.38446,            0.029284,            0.011664,                   0,           0.0023458,           0.0023458,           0.0023458
                 262,            0.030851,            0.014814,                   0,             0.91817,             0.90123,             0.89998,             0.38318,            0.033431,             0.01095,                   0,            0.002329,            0.002329,            0.002329
                 263,            0.029824,            0.014538,                   0,             0.92939,             0.89506,             0.91715,             0.39439,            0.031934,            0.010275,                   0,           0.0023125,           0.0023125,           0.0023125
                 264,            0.031543,            0.014822,                   0,             0.92664,             0.85769,             0.88912,             0.40145,            0.033988,            0.010406,                   0,           0.0022965,           0.0022965,           0.0022965
                 265,            0.029661,             0.01461,                   0,             0.93586,             0.90123,             0.90051,             0.38719,            0.034854,           0.0099932,                   0,           0.0022809,           0.0022809,           0.0022809
                 266,             0.02922,            0.014665,                   0,             0.91922,             0.91358,             0.90361,             0.38921,            0.032959,            0.010842,                   0,           0.0022657,           0.0022657,           0.0022657
                 267,            0.029869,            0.014514,                   0,              0.9234,             0.89506,             0.89991,             0.38186,            0.033736,            0.010539,                   0,           0.0022509,           0.0022509,           0.0022509
                 268,            0.030639,             0.01493,                   0,             0.91322,             0.91358,             0.90918,             0.38854,            0.028306,            0.011119,                   0,           0.0022365,           0.0022365,           0.0022365
                 269,            0.029121,            0.014503,                   0,              0.9299,             0.91358,             0.90182,             0.38349,            0.033341,            0.010619,                   0,           0.0022225,           0.0022225,           0.0022225
                 270,            0.029952,             0.01424,                   0,             0.96153,             0.92581,             0.92414,             0.37729,            0.034237,             0.01075,                   0,           0.0022089,           0.0022089,           0.0022089
                 271,            0.030586,            0.014297,                   0,             0.93614,             0.90741,             0.89962,              0.3739,            0.034631,            0.010597,                   0,           0.0021958,           0.0021958,           0.0021958
                 272,            0.029698,            0.014376,                   0,             0.93027,             0.90741,             0.90461,             0.37603,            0.032759,            0.011144,                   0,            0.002183,            0.002183,            0.002183
                 273,            0.030272,            0.014712,                   0,             0.95423,             0.90096,             0.90965,             0.37923,            0.032667,            0.010883,                   0,           0.0021707,           0.0021707,           0.0021707
                 274,            0.029961,            0.014697,                   0,             0.92496,              0.9131,             0.89475,             0.36892,            0.039212,           0.0097317,                   0,           0.0021588,           0.0021588,           0.0021588
                 275,            0.029915,            0.015264,                   0,             0.93123,             0.91975,             0.91218,             0.37188,            0.038029,           0.0098384,                   0,           0.0021473,           0.0021473,           0.0021473
                 276,            0.029186,            0.015003,                   0,             0.94188,             0.90123,             0.91064,             0.36872,            0.038122,           0.0098892,                   0,           0.0021363,           0.0021363,           0.0021363
                 277,            0.029872,            0.014766,                   0,             0.92944,             0.89506,             0.89574,              0.3602,            0.038839,             0.01067,                   0,           0.0021257,           0.0021257,           0.0021257
                 278,            0.028797,            0.014338,                   0,             0.95413,             0.90123,             0.90815,             0.37688,            0.037359,            0.011006,                   0,           0.0021155,           0.0021155,           0.0021155
                 279,            0.031473,            0.014464,                   0,             0.94155,              0.8949,             0.90261,             0.38613,            0.036808,            0.010374,                   0,           0.0021057,           0.0021057,           0.0021057
                 280,            0.029061,            0.014633,                   0,             0.92356,               0.895,             0.89879,             0.39524,             0.03282,            0.010779,                   0,           0.0020963,           0.0020963,           0.0020963
                 281,            0.029497,            0.014394,                   0,             0.94804,             0.90098,             0.91172,               0.389,            0.029778,            0.012285,                   0,           0.0020874,           0.0020874,           0.0020874
                 282,            0.030223,             0.01425,                   0,             0.94514,             0.87037,             0.89182,             0.39751,            0.027986,            0.012653,                   0,           0.0020789,           0.0020789,           0.0020789
                 283,            0.030291,            0.014568,                   0,             0.93463,             0.88252,             0.89129,             0.39571,            0.033278,            0.011501,                   0,           0.0020709,           0.0020709,           0.0020709
                 284,             0.03121,            0.014277,                   0,             0.95395,             0.89506,             0.91265,             0.37749,            0.036164,            0.010939,                   0,           0.0020632,           0.0020632,           0.0020632
                 285,             0.02838,            0.014507,                   0,             0.93455,             0.88272,             0.88264,             0.37366,            0.038604,            0.011589,                   0,            0.002056,            0.002056,            0.002056
                 286,            0.030351,            0.014345,                   0,             0.93505,             0.88889,             0.88406,             0.38138,            0.036576,            0.011152,                   0,           0.0020492,           0.0020492,           0.0020492
                 287,              0.0293,            0.014932,                   0,             0.92208,             0.87653,             0.87494,             0.38428,            0.033172,             0.01091,                   0,           0.0020429,           0.0020429,           0.0020429
                 288,            0.029173,            0.014513,                   0,             0.91249,             0.90108,             0.88533,             0.37137,            0.034451,            0.011241,                   0,            0.002037,            0.002037,            0.002037
                 289,            0.030457,            0.015091,                   0,             0.92899,             0.88889,             0.90438,              0.3829,            0.031375,            0.011245,                   0,           0.0020315,           0.0020315,           0.0020315
                 290,            0.029651,            0.014158,                   0,             0.92948,               0.895,             0.91348,             0.39288,            0.032625,            0.010936,                   0,           0.0020265,           0.0020265,           0.0020265
                 291,            0.028968,            0.013991,                   0,             0.93588,              0.9009,             0.89888,             0.38626,            0.030763,            0.011454,                   0,           0.0020219,           0.0020219,           0.0020219
                 292,            0.029501,            0.014545,                   0,             0.90797,             0.91355,             0.90433,               0.376,            0.032168,            0.010643,                   0,           0.0020178,           0.0020178,           0.0020178
                 293,            0.029907,            0.014516,                   0,             0.90179,             0.90741,             0.90166,             0.38576,            0.033719,            0.010044,                   0,            0.002014,            0.002014,            0.002014
                 294,            0.029613,            0.015143,                   0,             0.93038,             0.90736,             0.90664,             0.36953,            0.034828,             0.01028,                   0,           0.0020107,           0.0020107,           0.0020107
                 295,             0.02976,            0.013997,                   0,             0.91662,             0.88889,             0.90198,             0.38192,            0.032693,            0.010707,                   0,           0.0020079,           0.0020079,           0.0020079
                 296,            0.030768,            0.014736,                   0,             0.92258,             0.88272,             0.90131,             0.37153,            0.030486,            0.011007,                   0,           0.0020055,           0.0020055,           0.0020055
                 297,            0.029954,            0.014478,                   0,             0.92493,             0.91358,               0.912,             0.39551,            0.034292,            0.011286,                   0,           0.0020035,           0.0020035,           0.0020035
                 298,             0.02974,             0.01393,                   0,             0.91249,             0.90112,             0.89681,             0.38106,             0.03473,            0.011672,                   0,            0.002002,            0.002002,            0.002002
                 299,            0.029004,            0.014614,                   0,             0.92903,             0.88885,             0.87994,              0.3786,            0.034221,            0.011497,                   0,           0.0020009,           0.0020009,           0.0020009
